Episode,Date,Guests (Himself/Herself - Role),References
4x01,2014-09-05,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);k6egqudh:Jon Richardson (Himself - Captain);eyjfogrf:Joe Wilkinson (Himself - Rachel's assistant);45nd42d5:Roisin Conaty (Herself);m2nw4eae:David Mitchell (Himself);sx5n2tkh:Phill Jupitus (Himself);,
4x02,2014-09-12,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);k6egqudh:Jon Richardson (Himself - Captain);eyjfogrf:Joe Wilkinson (Himself - Rachel's assistant);vuphunhw:Trevor Noah (Himself);pyqgtpx8:David Baddiel (Himself);e8hylsiw:Joey Essex (Himself);,
4x03,2014-09-19,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);k6egqudh:Jon Richardson (Himself - Captain);eyjfogrf:Joe Wilkinson (Himself - Rachel's assistant);b93y6vnu:Jo Brand (Herself);vgsz3p95:Jono O'Neill (Himself);y4h3y6yc:Vic Reeves (Himself);vj7g8edl:Rob Beckett (Himself);vj70vg71:Adam Buxton (Himself);,
5x01,2014-12-29,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);k6egqudh:Jon Richardson (Himself - Captain);eyjfogrf:Joe Wilkinson (Himself - Rachel's assistant);l3qwywbu:Kathy Burke (Herself);pyqgtpx8:David Baddiel (Himself);n87xrdv6:Alex Horne (Himself);,
5x02,2015-01-09,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);k6egqudh:Jon Richardson (Himself - Captain);x06ndrsl:Nick Helm (Himself - Rachel's assistant);m2nw4eae:David Mitchell (Himself);c26v5h9k:Katherine Ryan (Herself);qzdunwq0:David O'Doherty (Himself);,
5x03,2015-01-16,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);k6egqudh:Jon Richardson (Himself - Captain);e8hylsiw:Joey Essex (Himself - Rachel's assistant);45nd42d5:Roisin Conaty (Herself);djszfogi:Jack Whitehall (Himself);vj7g8edl:Rob Beckett (Himself);,
5x04,2015-01-23,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);k6egqudh:Jon Richardson (Himself - Captain);eyjfogrf:Joe Wilkinson (Himself - Rachel's assistant);uk8mmmbl:Reginald D. Hunter (Himself);4lzawlf5:Aisling Bea (Herself);xlfikdcz:Holly Walsh (Herself);,
5x05,2015-01-30,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);k6egqudh:Jon Richardson (Himself - Captain);eyjfogrf:Joe Wilkinson (Himself - Rachel's assistant);9k3xrhyo:Romesh Ranganathan (Himself);9b46vz01:Johnny Vegas (Himself);bgfey1xd:Josie Long (Herself);,
5x06,2015-02-06,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);k6egqudh:Jon Richardson (Himself - Captain);eyjfogrf:Joe Wilkinson (Himself - Rachel's assistant);y4h3y6yc:Vic Reeves (Himself);k4ynw4wa:Bob Mortimer (Himself);djszfogi:Jack Whitehall (Himself);,
5x07,2015-02-13,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);oxyl45br:Sarah Millican (Herself - Captain);eyjfogrf:Joe Wilkinson (Himself - Rachel's assistant);3vblg9jo:Jason Manford (Himself);ufn5qma1:Jen Steadman (Herself);cgg5lqmj:Jonathan Ross (Himself);45nd42d5:Roisin Conaty (Herself);l2c0axys:Bill Bailey (Himself);,
6x01,2015-05-03,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);oxyl45br:Sarah Millican (Herself - Captain);eyjfogrf:Joe Wilkinson (Himself - Rachel's assistant);l2c0axys:Bill Bailey (Himself);o2iakgfe:Paul Foot (Himself);qv4meooo:Rob Delaney (Himself);9k3xrhyo:Romesh Ranganathan (Himself);uwxpft6h:Nina Conti (Herself);,
6x02,2015-05-15,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);k6egqudh:Jon Richardson (Himself - Captain);eyjfogrf:Joe Wilkinson (Himself - Rachel's assistant);h6o9xvx5:Kevin Bridges (Himself);l3qwywbu:Kathy Burke (Herself);rwxhc32a:Joe Lycett (Himself);,
6x03,2015-05-22,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);k6egqudh:Jon Richardson (Himself - Captain);eyjfogrf:Joe Wilkinson (Himself - Rachel's assistant);w4g8xnp5:Rhod Gilbert (Himself);lyr97zzu:Sara Pascoe (Herself);9b46vz01:Johnny Vegas (Himself);,
6x04,2015-05-29,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);k6egqudh:Jon Richardson (Himself - Captain);eyjfogrf:Joe Wilkinson (Himself - Rachel's assistant);vj7g8edl:Rob Beckett (Himself);c26v5h9k:Katherine Ryan (Herself);hajxdyo5:Greg Davies (Himself);,
6x05,2015-06-05,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);k6egqudh:Jon Richardson (Himself - Captain);eyjfogrf:Joe Wilkinson (Himself - Rachel's assistant);lcx9zc14:Miles Jupp (Himself);hajxdyo5:Greg Davies (Himself);xlfikdcz:Holly Walsh (Herself);,
6x06,2015-06-19,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);3xla1274:Lee Mack (Himself - Captain);eyjfogrf:Joe Wilkinson (Himself - Rachel's assistant);y4h3y6yc:Vic Reeves (Himself);lyr97zzu:Sara Pascoe (Herself);n87xrdv6:Alex Horne (Himself);,
6x07,2015-06-26,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);oxyl45br:Sarah Millican (Herself - Captain);eyjfogrf:Joe Wilkinson (Himself - Rachel's assistant);k4ynw4wa:Bob Mortimer (Himself);c26v5h9k:Katherine Ryan (Herself);n87xrdv6:Alex Horne (Himself);,
7x01,2015-07-03,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);oxyl45br:Sarah Millican (Herself - Captain);eyjfogrf:Joe Wilkinson (Himself - Rachel's assistant);45nd42d5:Roisin Conaty (Herself);w4g8xnp5:Rhod Gilbert (Himself);qzdunwq0:David O'Doherty (Himself);,
7x02,2015-07-10,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);eyjfogrf:Joe Wilkinson (Himself - Captain);du20ea69:Seann Walsh (Himself);4lv1v3uk:Danny Dyer (Himself);l2c0axys:Bill Bailey (Himself);8v44ffxs:Kim Marsh (Herself - Guest);mzx0nb8r:Antoinette Ryan (Herself);,
7x03,2015-07-17,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);oxyl45br:Sarah Millican (Herself - Captain);eyjfogrf:Joe Wilkinson (Himself - Rachel's assistant);9b46vz01:Johnny Vegas (Himself);vj7g8edl:Rob Beckett (Himself);y4h3y6yc:Vic Reeves (Himself);,
7x04,2015-07-24,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);3xla1274:Lee Mack (Himself - Captain);eyjfogrf:Joe Wilkinson (Himself - Rachel's assistant);eyxy68yo:Mel Giedroyc (Herself);qzdunwq0:David O'Doherty (Himself);vj70vg71:Adam Buxton (Himself);,
7x05,2015-07-31,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);l2c0axys:Bill Bailey (Himself - Captain);eyjfogrf:Joe Wilkinson (Himself - Rachel's assistant);wyv2lc7u:Andrew Flintoff (Himself);45nd42d5:Roisin Conaty (Herself);vj7g8edl:Rob Beckett (Himself);,
7x06,2015-08-07,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);oxyl45br:Sarah Millican (Herself - Captain);xyq08s93:Liza Tarbuck (Herself);9k3xrhyo:Romesh Ranganathan (Himself);sx5n2tkh:Phill Jupitus (Himself);,
7x07,2015-08-14,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);eyjfogrf:Joe Wilkinson (Himself - Captain);l2c0axys:Bill Bailey (Himself);bik5fnyr:Isy Suttie (Herself);rwxhc32a:Joe Lycett (Himself);,
7x08,2015-08-21,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);l2c0axys:Bill Bailey (Himself - Captain);ucuj533y:Jessica Hynes (Herself);5dvk7gjz:Henning Wehn (Himself);75gf53uy:Tom Allen (Himself);,
7x09,2015-08-28,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);k6egqudh:Jon Richardson (Himself - Captain);lyr97zzu:Sara Pascoe (Herself);ysvv93ea:Josh Widdicombe (Himself);n87xrdv6:Alex Horne (Himself);8osc35ur:Alex Brooker (Himself - Mascot);,
7x10,2015-09-04,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);k6egqudh:Jon Richardson (Himself - Captain);hajxdyo5:Greg Davies (Himself);xlfikdcz:Holly Walsh (Herself);y4h3y6yc:Vic Reeves (Himself);0zi6rwht:Chris Eubank (Himself);,
8x01,2015-12-08,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);k6egqudh:Jon Richardson (Himself - Captain);9b46vz01:Johnny Vegas (Himself);c26v5h9k:Katherine Ryan (Herself);qzdunwq0:David O'Doherty (Himself);,
8x02,2016-01-15,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);k6egqudh:Jon Richardson (Himself - Captain);3vblg9jo:Jason Manford (Himself);45nd42d5:Roisin Conaty (Herself);4o4fitjx:Sam Simmons (Himself);,
8x03,2016-01-22,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);k6egqudh:Jon Richardson (Himself - Captain);vj7g8edl:Rob Beckett (Himself);5qafkezh:Cariad Lloyd (Herself);5wel4jmi:Jamie Laing (Himself);,
8x04,2016-01-29,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);k6egqudh:Jon Richardson (Himself - Captain);lcx9zc14:Miles Jupp (Himself);lyr97zzu:Sara Pascoe (Herself);4o4fitjx:Sam Simmons (Himself);,
8x05,2016-02-05,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);k6egqudh:Jon Richardson (Himself - Captain);bik5fnyr:Isy Suttie (Herself);5a6ylpdb:Richard Osman (Himself);n87xrdv6:Alex Horne (Himself);,
9x01,2016-02-25,tiewbgqw:Jimmy Carr (Himself - Host);l2c41fr1:Rachel Riley (Herself - Co-host);a12mas09:Susie Dent (Herself - Lexicographer);yipahedd:Sean Lock (Himself - Captain);k6egqudh:Jon Richardson (Himself - Captain);4lzawlf5:Aisling Bea (Herself);y4h3y6yc:Vic Reeves (Himself);qzdunwq0:David O'Doherty (Himself);,
9x02,2016-03-03,tiewbgqw:Jimmy Carr (Himself - Host);yipahedd:Sean Lock (Himself - Captain);k4ynw4wa:Bob Mortimer (Himself);k6egqudh:Jon Richardson (Himself - Captain);xlfikdcz:Holly Walsh (Herself);bik5fnyr:Isy Suttie (Herself);a12mas09:Susie Dent (Herself - Lexicographer);acajgupg:Claudia Winkleman (Herself - Co-host);,
9x03,2016-03-10,tiewbgqw:Jimmy Carr (Himself - Host);k6egqudh:Jon Richardson (Himself - Captain);8osc35ur:Alex Brooker (Himself);9b46vz01:Johnny Vegas (Himself - Captain);lyr97zzu:Sara Pascoe (Herself);a12mas09:Susie Dent (Herself - Lexicographer);75gf53uy:Tom Allen (Himself);acajgupg:Claudia Winkleman (Herself - Co-host);vj7g8edl:Rob Beckett (Himself);,
9x04,2016-03-21,tiewbgqw:Jimmy Carr (Himself - Host);k6egqudh:Jon Richardson (Himself - Captain);yipahedd:Sean Lock (Himself - Captain);m2nw4eae:David Mitchell (Himself);c26v5h9k:Katherine Ryan (Herself);qzdunwq0:David O'Doherty (Himself);a12mas09:Susie Dent (Herself - Lexicographer);l2c41fr1:Rachel Riley (Herself - Co-host);eyjfogrf:Joe Wilkinson (Himself);,
9x05,2016-04-04,tiewbgqw:Jimmy Carr (Himself - Host);yipahedd:Sean Lock (Himself - Captain);c26v5h9k:Katherine Ryan (Herself);k6egqudh:Jon Richardson (Himself - Captain);m2nw4eae:David Mitchell (Himself);x06ndrsl:Nick Helm (Himself);a12mas09:Susie Dent (Herself - Lexicographer);l2c41fr1:Rachel Riley (Herself - Co-host);
9x06,2016-08-05,tiewbgqw:Jimmy Carr (Himself - Host);k6egqudh:Jon Richardson (Himself);yipahedd:Sean Lock (Himself);x5unmeqr:Victoria Coren Mitchell (Herself);5dvk7gjz:Henning Wehn (Himself);a12mas09:Susie Dent (Herself - Lexicographer);l2c41fr1:Rachel Riley (Herself - Co-host);75gf53uy:Tom Allen (Himself);eyjfogrf:Joe Wilkinson (Himself),https://www.comedy.co.uk/tv/8_10_cats_does_countdown/episodes/13/1/
