Episode,Date,Guests (Himself/Herself - Role),References
2x06,1996-04-16,32gvimgg:Nick Hancock (Himself - Host);sp0919u8:David Gower (Himself - Team Captain);mweb58qf:Lee Hurst (Himself);23amih5l:Teddy Sheringham (Himself);szqj2i5f:Gary Lineker (Himself - Team Captain);yta3thvj:Rory McGrath (Himself);8bduf8ih:Frank Skinner (Himself),
2x07,1996-04-23,32gvimgg:Nick Hancock (Himself - Host);sp0919u8:David Gower (Himself - Team Captain);mweb58qf:Lee Hurst (Himself);ltky6r8w:Tony Hawks (Himself);szqj2i5f:Gary Lineker (Himself - Team Captain);yta3thvj:Rory McGrath (Himself);wals2n10:Rob Wainwright (Himself),
3x01,1996-09-12,32gvimgg:Nick Hancock (Himself - Host);sp0919u8:David Gower (Himself - Team Captain);mweb58qf:Lee Hurst (Himself);2h3cqiyu:Ian Walker (Himself);szqj2i5f:Gary Lineker (Himself - Team Captain);yta3thvj:Rory McGrath (Himself);lb5f5k2o:Gordon Kennedy (Himself),
3x02,1996-09-19,32gvimgg:Nick Hancock (Himself - Host);sp0919u8:David Gower (Himself - Team Captain);mweb58qf:Lee Hurst (Himself);5b5you5n:Alistair McGowan (Himself);szqj2i5f:Gary Lineker (Himself - Team Captain);yta3thvj:Rory McGrath (Himself);5aywwudj:Jimmy 'Five Bellies' Gardner (Himself),
3x03,1996-09-26,32gvimgg:Nick Hancock (Himself - Host);sp0919u8:David Gower (Himself - Team Captain);mweb58qf:Lee Hurst (Himself);47s89t5e:Kelly Holmes (Herself);szqj2i5f:Gary Lineker (Himself - Team Captain);yta3thvj:Rory McGrath (Himself);v05zgb6x:Curtis Walker (Himself),
3x04,1996-10-03,32gvimgg:Nick Hancock (Himself - Host);sp0919u8:David Gower (Himself - Team Captain);mweb58qf:Lee Hurst (Himself);0o8pm2dm:Mark Little (Himself);szqj2i5f:Gary Lineker (Himself - Team Captain);yta3thvj:Rory McGrath (Himself);qhewh34w:Brian Moore (Himself),
3x05,1996-10-09,32gvimgg:Nick Hancock (Himself - Host);sp0919u8:David Gower (Himself - Team Captain);mweb58qf:Lee Hurst (Himself);epwwz88d:Chris Waddle (Himself);szqj2i5f:Gary Lineker (Himself - Team Captain);yta3thvj:Rory McGrath (Himself);b93y6vnu:Jo Brand (Herself),
3x06,1996-10-16,32gvimgg:Nick Hancock (Himself - Host);sp0919u8:David Gower (Himself - Team Captain);mweb58qf:Lee Hurst (Himself);ut5uu4ks:Dermot Reeve (Himself);szqj2i5f:Gary Lineker (Himself - Team Captain);yta3thvj:Rory McGrath (Himself);potst3ir:Mark Hurst (Himself),
3x07,1996-10-24,32gvimgg:Nick Hancock (Himself - Host);sp0919u8:David Gower (Himself - Team Captain);mweb58qf:Lee Hurst (Himself);8x0xz4bf:Nick Owen (Himself);szqj2i5f:Gary Lineker (Himself - Team Captain);yta3thvj:Rory McGrath (Himself);sx5n2tkh:Phill Jupitus (Himself),
3x08,1996-12-23,32gvimgg:Nick Hancock (Himself - Host);sp0919u8:David Gower (Himself - Team Captain);mweb58qf:Lee Hurst (Himself);jvfs4j03:Steve Backley (Himself);szqj2i5f:Gary Lineker (Himself - Team Captain);yta3thvj:Rory McGrath (Himself);pyqgtpx8:David Baddiel (Himself),
